,id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,preview_url
9601,3rAZYyztPLBaQ7TTXdxk7m,Pop,0.448,0.434,0,-8.483,1,0.0677,0.546,0.0,0.0985,0.478,158.616,246796,4,
9602,6KX5lORRwSuUWyXpMlJ8Hs,Pop,0.637,0.719,6,-6.783,1,0.0291,0.00577,1.55e-05,0.145,0.32,120.097,149366,4,https://p.scdn.co/mp3-preview/e7ba9619042d30edc9d59fe8b4b0fa24988178d4?cid=b1b7bb35faa34eac9690da4b561aa86f
9603,34Yl756FwYuZldE9xnshj5,Pop,0.542,0.578,10,-6.094,0,0.0501,0.533,0.00756,0.556,0.399,143.646,113604,4,https://p.scdn.co/mp3-preview/8c539af37b0d047987c37ce4ff59ce16b15746bd?cid=b1b7bb35faa34eac9690da4b561aa86f
9604,4V2bBjCOgiOSNtgrTZL0og,Pop,0.347,0.251,1,-9.857,1,0.0446,0.633,0.0,0.124,0.197,81.775,182400,4,
9605,2Zo1PcszsT9WQ0ANntJbID,Pop,0.787,0.686,6,-4.37,0,0.0339,0.0893,0.0,0.0927,0.836,123.51,185553,4,
9606,2Zo1PcszsT9WQ0ANntJbID,Pop,0.787,0.686,6,-4.37,0,0.0339,0.0893,0.0,0.0927,0.836,123.51,185553,4,
9607,2Zo1PcszsT9WQ0ANntJbID,Pop,0.787,0.686,6,-4.37,0,0.0339,0.0893,0.0,0.0927,0.836,123.51,185553,4,
9608,2Zo1PcszsT9WQ0ANntJbID,Pop,0.787,0.686,6,-4.37,0,0.0339,0.0893,0.0,0.0927,0.836,123.51,185553,4,
9609,2Zo1PcszsT9WQ0ANntJbID,Pop,0.787,0.686,6,-4.37,0,0.0339,0.0893,0.0,0.0927,0.836,123.51,185553,4,
9610,2Zo1PcszsT9WQ0ANntJbID,Pop,0.787,0.686,6,-4.37,0,0.0339,0.0893,0.0,0.0927,0.836,123.51,185553,4,
9611,2Zo1PcszsT9WQ0ANntJbID,Pop,0.787,0.686,6,-4.37,0,0.0339,0.0893,0.0,0.0927,0.836,123.51,185553,4,
9612,2Zo1PcszsT9WQ0ANntJbID,Pop,0.787,0.686,6,-4.37,0,0.0339,0.0893,0.0,0.0927,0.836,123.51,185553,4,
9613,2Zo1PcszsT9WQ0ANntJbID,Pop,0.787,0.686,6,-4.37,0,0.0339,0.0893,0.0,0.0927,0.836,123.51,185553,4,
9614,6NIlYycjhvtKGKtiABymF3,Pop,0.665,0.689,7,-4.816,1,0.038,0.0219,0.00249,0.321,0.484,177.937,150413,4,https://p.scdn.co/mp3-preview/3b3b1d74076e14271c47edd6a75ca79eabe68e04?cid=b1b7bb35faa34eac9690da4b561aa86f
9615,5PIhpG2ax06QpBLRqlYQql,Pop,0.776,0.796,5,-4.063,0,0.037,0.0318,0.0,0.39,0.548,123.983,175161,4,https://p.scdn.co/mp3-preview/3a8df84f2fb0d7fecaa17109c85132aec3a5b41f?cid=b1b7bb35faa34eac9690da4b561aa86f
9616,4PRdeh2zIyM1pvY4x5luLe,Pop,0.407,0.361,11,-9.753,1,0.0337,0.566,0.0,0.133,0.307,180.088,257668,3,
9617,5UC5kPr4qlY0PDrGwE31zA,Pop,0.537,0.326,8,-12.839,0,0.0334,0.284,0.0238,0.061,0.102,99.924,275277,4,https://p.scdn.co/mp3-preview/bb2d3aba0cc5d2d9044fc3125f911e217741faa8?cid=b1b7bb35faa34eac9690da4b561aa86f
9618,5mHdCZtVyb4DcJw8799hZp,Pop,0.538,0.742,2,-5.355,1,0.114,0.138,4.67e-05,0.0934,0.25,96.107,272373,4,https://p.scdn.co/mp3-preview/8a8fcaf9ddf050562048d1632ddc880c9ce7c972?cid=b1b7bb35faa34eac9690da4b561aa86f
9619,6usohdchdzW9oML7VC4Uhk,Pop,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,210689,3,https://p.scdn.co/mp3-preview/51e51cc257e4186893b1923abf42fdaabbeeda37?cid=b1b7bb35faa34eac9690da4b561aa86f
9620,6usohdchdzW9oML7VC4Uhk,Pop,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,210689,3,https://p.scdn.co/mp3-preview/51e51cc257e4186893b1923abf42fdaabbeeda37?cid=b1b7bb35faa34eac9690da4b561aa86f
9621,6usohdchdzW9oML7VC4Uhk,Pop,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,210689,3,https://p.scdn.co/mp3-preview/51e51cc257e4186893b1923abf42fdaabbeeda37?cid=b1b7bb35faa34eac9690da4b561aa86f
9622,6usohdchdzW9oML7VC4Uhk,Pop,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,210689,3,https://p.scdn.co/mp3-preview/51e51cc257e4186893b1923abf42fdaabbeeda37?cid=b1b7bb35faa34eac9690da4b561aa86f
9623,1rrqJ9QkOBYJlsZgqqwxgB,Pop,0.792,0.503,1,-8.044,1,0.0626,0.0369,0.00057,0.0959,0.381,99.97,185093,4,https://p.scdn.co/mp3-preview/f87b2b06b424db98dadd5604d5562e593f483f60?cid=b1b7bb35faa34eac9690da4b561aa86f
9624,4kfSXPK13aXkLzuz02hCSC,Pop,0.746,0.705,6,-3.558,0,0.0332,0.275,0.0,0.216,0.858,111.013,129687,1,https://p.scdn.co/mp3-preview/2988a51e706f891d4ed1d60a3e4660c30906135e?cid=b1b7bb35faa34eac9690da4b561aa86f
9625,73m3OYU7lG7irNbFjNipwF,Pop,0.798,0.496,3,-5.825,1,0.106,0.539,1.21e-06,0.408,0.448,111.055,183635,4,https://p.scdn.co/mp3-preview/c8befa65b338592dbf5e3a853edc97d39884d62d?cid=b1b7bb35faa34eac9690da4b561aa86f
9626,7DSAEUvxU8FajXtRloy8M0,Pop,0.706,0.691,0,-4.775,1,0.0633,0.0584,6.99e-05,0.0232,0.632,118.048,200600,4,https://p.scdn.co/mp3-preview/5184d19d1b7fcc3e7c067e38af45a7cc80851440?cid=b1b7bb35faa34eac9690da4b561aa86f
9627,7DSAEUvxU8FajXtRloy8M0,Pop,0.706,0.691,0,-4.775,1,0.0633,0.0584,6.99e-05,0.0232,0.632,118.048,200600,4,https://p.scdn.co/mp3-preview/5184d19d1b7fcc3e7c067e38af45a7cc80851440?cid=b1b7bb35faa34eac9690da4b561aa86f
9628,7DSAEUvxU8FajXtRloy8M0,Pop,0.706,0.691,0,-4.775,1,0.0633,0.0584,6.99e-05,0.0232,0.632,118.048,200600,4,https://p.scdn.co/mp3-preview/5184d19d1b7fcc3e7c067e38af45a7cc80851440?cid=b1b7bb35faa34eac9690da4b561aa86f
9629,7DSAEUvxU8FajXtRloy8M0,Pop,0.706,0.691,0,-4.775,1,0.0633,0.0584,6.99e-05,0.0232,0.632,118.048,200600,4,https://p.scdn.co/mp3-preview/5184d19d1b7fcc3e7c067e38af45a7cc80851440?cid=b1b7bb35faa34eac9690da4b561aa86f
9630,1CViD4tJqNMF4jjgP5Ug62,Pop,0.823,0.654,6,-6.443,1,0.0391,0.00172,0.0,0.128,0.711,117.996,174915,4,
9631,5aIVCx5tnk0ntmdiinnYvw,Pop,0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,200256,4,https://p.scdn.co/mp3-preview/92479d43666b31ca72b7e2a4fad74568f98ee41e?cid=b1b7bb35faa34eac9690da4b561aa86f
9632,5aIVCx5tnk0ntmdiinnYvw,Pop,0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,200256,4,https://p.scdn.co/mp3-preview/92479d43666b31ca72b7e2a4fad74568f98ee41e?cid=b1b7bb35faa34eac9690da4b561aa86f
9633,5aIVCx5tnk0ntmdiinnYvw,Pop,0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,200256,4,https://p.scdn.co/mp3-preview/92479d43666b31ca72b7e2a4fad74568f98ee41e?cid=b1b7bb35faa34eac9690da4b561aa86f
9634,5aIVCx5tnk0ntmdiinnYvw,Pop,0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,200256,4,https://p.scdn.co/mp3-preview/92479d43666b31ca72b7e2a4fad74568f98ee41e?cid=b1b7bb35faa34eac9690da4b561aa86f
9635,5aIVCx5tnk0ntmdiinnYvw,Pop,0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,200256,4,https://p.scdn.co/mp3-preview/92479d43666b31ca72b7e2a4fad74568f98ee41e?cid=b1b7bb35faa34eac9690da4b561aa86f
9636,5aIVCx5tnk0ntmdiinnYvw,Pop,0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,200256,4,https://p.scdn.co/mp3-preview/92479d43666b31ca72b7e2a4fad74568f98ee41e?cid=b1b7bb35faa34eac9690da4b561aa86f
9637,5aIVCx5tnk0ntmdiinnYvw,Pop,0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,200256,4,https://p.scdn.co/mp3-preview/92479d43666b31ca72b7e2a4fad74568f98ee41e?cid=b1b7bb35faa34eac9690da4b561aa86f
9638,5aIVCx5tnk0ntmdiinnYvw,Pop,0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,200256,4,https://p.scdn.co/mp3-preview/92479d43666b31ca72b7e2a4fad74568f98ee41e?cid=b1b7bb35faa34eac9690da4b561aa86f
9639,5aIVCx5tnk0ntmdiinnYvw,Pop,0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,200256,4,https://p.scdn.co/mp3-preview/92479d43666b31ca72b7e2a4fad74568f98ee41e?cid=b1b7bb35faa34eac9690da4b561aa86f
9640,7MXVkk9YMctZqd1Srtv4MB,Pop,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453,4,
9641,43iIQbw5hx986dUEZbr3eN,Pop,0.664,0.405,1,-7.413,1,0.08,0.877,0.000765,0.11,0.743,81.89,169573,3,https://p.scdn.co/mp3-preview/3cdcd256d89b8634adc47aebbcf6db256e3b9978?cid=b1b7bb35faa34eac9690da4b561aa86f
9642,4Dvkj6JhhA12EX05fT7y2e,Pop,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4,https://p.scdn.co/mp3-preview/c43dd07043b29e800c1a65b3a0102861fa3cf418?cid=b1b7bb35faa34eac9690da4b561aa86f
9643,4Dvkj6JhhA12EX05fT7y2e,Pop,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4,https://p.scdn.co/mp3-preview/c43dd07043b29e800c1a65b3a0102861fa3cf418?cid=b1b7bb35faa34eac9690da4b561aa86f
9644,4Dvkj6JhhA12EX05fT7y2e,Pop,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4,https://p.scdn.co/mp3-preview/c43dd07043b29e800c1a65b3a0102861fa3cf418?cid=b1b7bb35faa34eac9690da4b561aa86f
9645,4Dvkj6JhhA12EX05fT7y2e,Pop,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4,https://p.scdn.co/mp3-preview/c43dd07043b29e800c1a65b3a0102861fa3cf418?cid=b1b7bb35faa34eac9690da4b561aa86f
9646,1odExI7RdWc4BT515LTAwj,Pop,0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,212954,4,
9647,1odExI7RdWc4BT515LTAwj,Pop,0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,212954,4,
9648,1odExI7RdWc4BT515LTAwj,Pop,0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,212954,4,
9649,1odExI7RdWc4BT515LTAwj,Pop,0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,212954,4,
9650,079mntueS2KWjxVqOHjG70,Pop,0.655,0.539,1,-7.596,0,0.08,0.029,0.0,0.17,0.221,119.914,168126,4,
9651,4tKGFmENO69tZR9ahgZu48,Pop,0.73,0.849,1,-5.281,0,0.0299,0.00234,2.6e-05,0.312,0.887,117.31,230013,4,
9652,1ewzs8xG9P7wSZhpp8VCuy,Pop,0.492,0.688,10,-4.989,0,0.046,0.0724,0.0029,0.0881,0.316,123.069,222912,4,https://p.scdn.co/mp3-preview/1ca4c57472b3b432e5c521faf69cccabd17d17af?cid=b1b7bb35faa34eac9690da4b561aa86f
9653,1dGr1c8CrMLDpV6mPbImSI,Pop,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,221307,4,
9654,7qEHsqek33rTcFNT9PFqLf,Pop,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,182161,4,
9655,4h9wh7iOZ0GGn8QVp4RAOB,Pop,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486,4,
9656,4h9wh7iOZ0GGn8QVp4RAOB,Pop,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486,4,
9657,4h9wh7iOZ0GGn8QVp4RAOB,Pop,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486,4,
9658,4h9wh7iOZ0GGn8QVp4RAOB,Pop,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486,4,
9659,0VjIjW4GlUZAMYd2vXMi3b,Pop,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4,
9660,0VjIjW4GlUZAMYd2vXMi3b,Pop,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4,
9661,0VjIjW4GlUZAMYd2vXMi3b,Pop,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4,
9662,0VjIjW4GlUZAMYd2vXMi3b,Pop,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4,
9663,3USxtqRwSYz57Ewm6wWRMp,Pop,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4,
9664,6dgUya35uo964z7GZXM07g,Pop,0.74,0.697,8,-4.912,1,0.034,0.0268,0.0,0.224,0.732,138.992,163648,4,
9665,6dgUya35uo964z7GZXM07g,Pop,0.74,0.697,8,-4.912,1,0.034,0.0268,0.0,0.224,0.732,138.992,163648,4,
9666,6dgUya35uo964z7GZXM07g,Pop,0.74,0.697,8,-4.912,1,0.034,0.0268,0.0,0.224,0.732,138.992,163648,4,
9667,6dgUya35uo964z7GZXM07g,Pop,0.74,0.697,8,-4.912,1,0.034,0.0268,0.0,0.224,0.732,138.992,163648,4,
9668,2eAvDnpXP5W0cVtiI0PUxV,Pop,0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959,233720,3,https://p.scdn.co/mp3-preview/3e55602bc286bc1fad9347931327e649ff9adfa1?cid=b1b7bb35faa34eac9690da4b561aa86f
9669,6I3mqTwhRpn34SLVafSH7G,Pop,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,153190,4,
9670,6I3mqTwhRpn34SLVafSH7G,Pop,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,153190,4,
9671,6I3mqTwhRpn34SLVafSH7G,Pop,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,153190,4,
9672,6I3mqTwhRpn34SLVafSH7G,Pop,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,153190,4,
9673,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9674,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9675,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9676,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9677,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9678,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9679,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9680,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9681,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9682,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9683,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9684,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9685,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9686,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9687,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9688,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9689,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9690,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9691,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9692,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9693,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9694,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9695,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9696,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9697,0KKkJNfGyhkQ5aFogxQAPU,Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=b1b7bb35faa34eac9690da4b561aa86f
9698,0V3wPSX9ygBnCm8psDIegu,Pop,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,200690,4,
9699,0V3wPSX9ygBnCm8psDIegu,Pop,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,200690,4,
9700,0V3wPSX9ygBnCm8psDIegu,Pop,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,200690,4,
9701,0V3wPSX9ygBnCm8psDIegu,Pop,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,200690,4,
9702,5uCax9HTNlzGybIStD3vDh,Pop,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,211467,4,https://p.scdn.co/mp3-preview/2eed95a3c08cd10669768ce60d1140f85ba8b951?cid=b1b7bb35faa34eac9690da4b561aa86f
9703,5uCax9HTNlzGybIStD3vDh,Pop,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,211467,4,https://p.scdn.co/mp3-preview/2eed95a3c08cd10669768ce60d1140f85ba8b951?cid=b1b7bb35faa34eac9690da4b561aa86f
9704,5uCax9HTNlzGybIStD3vDh,Pop,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,211467,4,https://p.scdn.co/mp3-preview/2eed95a3c08cd10669768ce60d1140f85ba8b951?cid=b1b7bb35faa34eac9690da4b561aa86f
9705,5uCax9HTNlzGybIStD3vDh,Pop,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,211467,4,https://p.scdn.co/mp3-preview/2eed95a3c08cd10669768ce60d1140f85ba8b951?cid=b1b7bb35faa34eac9690da4b561aa86f
9706,6UelLqGlWMcVH1E5c4H7lY,Pop,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000,4,https://p.scdn.co/mp3-preview/824cd58da2e9a15eeaaa6746becc09093547a09b?cid=b1b7bb35faa34eac9690da4b561aa86f
9707,6UelLqGlWMcVH1E5c4H7lY,Pop,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000,4,https://p.scdn.co/mp3-preview/824cd58da2e9a15eeaaa6746becc09093547a09b?cid=b1b7bb35faa34eac9690da4b561aa86f
9708,6UelLqGlWMcVH1E5c4H7lY,Pop,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000,4,https://p.scdn.co/mp3-preview/824cd58da2e9a15eeaaa6746becc09093547a09b?cid=b1b7bb35faa34eac9690da4b561aa86f
9709,6UelLqGlWMcVH1E5c4H7lY,Pop,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000,4,https://p.scdn.co/mp3-preview/824cd58da2e9a15eeaaa6746becc09093547a09b?cid=b1b7bb35faa34eac9690da4b561aa86f
9710,7qiZfU4dY1lWllzX7mPBI3,Pop,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,4,https://p.scdn.co/mp3-preview/7339548839a263fd721d01eb3364a848cad16fa7?cid=b1b7bb35faa34eac9690da4b561aa86f
9711,7qiZfU4dY1lWllzX7mPBI3,Pop,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,4,https://p.scdn.co/mp3-preview/7339548839a263fd721d01eb3364a848cad16fa7?cid=b1b7bb35faa34eac9690da4b561aa86f
9712,7qiZfU4dY1lWllzX7mPBI3,Pop,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,4,https://p.scdn.co/mp3-preview/7339548839a263fd721d01eb3364a848cad16fa7?cid=b1b7bb35faa34eac9690da4b561aa86f
9713,7qiZfU4dY1lWllzX7mPBI3,Pop,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,4,https://p.scdn.co/mp3-preview/7339548839a263fd721d01eb3364a848cad16fa7?cid=b1b7bb35faa34eac9690da4b561aa86f
9714,7qiZfU4dY1lWllzX7mPBI3,Pop,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,4,https://p.scdn.co/mp3-preview/7339548839a263fd721d01eb3364a848cad16fa7?cid=b1b7bb35faa34eac9690da4b561aa86f
