,Unnamed: 0,id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,preview_url
11812,11812,3EaJDYHA0KnX88JvDhL9oa,RnB,0.603,0.784,6,-4.023,1,0.062,0.446,8.32e-06,0.119,0.769,172.041,173104,4,https://p.scdn.co/mp3-preview/90b3855fd50a4c4878a2d5117ebe73f658a97285?cid=b1b7bb35faa34eac9690da4b561aa86f
11825,11825,0JXXNGljqupsJaZsgSbMZV,RnB,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,195373,4,https://p.scdn.co/mp3-preview/d337faa4bb71c8ac9a13998be64fbb0d7d8b8463?cid=b1b7bb35faa34eac9690da4b561aa86f
11835,11835,5HM5trJxTouv3eUVcbW8sh,RnB,0.774,0.611,6,-7.077,1,0.126,0.108,0.0,0.116,0.808,100.011,231109,4,https://p.scdn.co/mp3-preview/2bc3509106727e56083996e4f3b7708d9b2d6b92?cid=b1b7bb35faa34eac9690da4b561aa86f
11848,11848,4VY32hdU4byJ6cpEBAXRul,RnB,0.729,0.513,6,-7.507,1,0.0554,0.125,0.0,0.112,0.775,97.254,199924,4,https://p.scdn.co/mp3-preview/83e97822db0d0114809e9b830d20c01818f91cde?cid=b1b7bb35faa34eac9690da4b561aa86f
11852,11852,5fEB6ZmVkg63GZg9qO86jh,RnB,0.595,0.678,9,-5.18,1,0.0335,0.0199,0.00389,0.418,0.259,117.067,99213,4,https://p.scdn.co/mp3-preview/89f708c823dc7d3827d2f063b9075b51ec47f446?cid=b1b7bb35faa34eac9690da4b561aa86f
11872,11872,1RMJOxR6GRPsBHL8qeC2ux,RnB,0.524,0.364,7,-10.209,1,0.0367,0.808,0.0,0.1,0.436,75.24,209831,4,https://p.scdn.co/mp3-preview/c3c8ed8ba1546630a13ffb139b405800c121e10d?cid=b1b7bb35faa34eac9690da4b561aa86f
11882,11882,5IgjP7X4th6nMNDh4akUHb,RnB,0.733,0.69,9,-5.529,0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,184613,4,https://p.scdn.co/mp3-preview/52295df71df20e33e1510e3983975cd59f6664a4?cid=b1b7bb35faa34eac9690da4b561aa86f
11898,11898,26b3oVLrRUaaybJulow9kz,RnB,0.573,0.422,10,-7.621,0,0.0678,0.551,1.31e-05,0.102,0.693,124.357,184791,5,https://p.scdn.co/mp3-preview/abcbc9adf10ae4901b40b80a30dc194d589c2d62?cid=b1b7bb35faa34eac9690da4b561aa86f
11906,11906,2fXwCWkh6YG5zU1IyvQrbs,RnB,0.692,0.684,6,-7.364,1,0.155,0.131,0.0,0.156,0.406,112.912,231253,4,https://p.scdn.co/mp3-preview/31432e1f5ec59bd56c4dd83a5b6e5b468d4fbc2c?cid=b1b7bb35faa34eac9690da4b561aa86f
11937,11937,3DarAbFujv6eYNliUTyqtz,RnB,0.764,0.705,8,-3.463,1,0.0284,0.259,8.92e-05,0.12,0.781,110.97,208667,4,https://p.scdn.co/mp3-preview/2903cc27c1a5bd03f247a7f83ace394c36d3c75f?cid=b1b7bb35faa34eac9690da4b561aa86f
11938,11938,7zFXmv6vqI4qOt4yGf3jYZ,RnB,0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,278180,4,https://p.scdn.co/mp3-preview/50f8ebebe7de796d2519b203077d119e66a90ea3?cid=b1b7bb35faa34eac9690da4b561aa86f
11954,11954,3FAJ6O0NOHQV8Mc5Ri6ENp,RnB,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,198371,3,https://p.scdn.co/mp3-preview/12200deba2a2f8126ff4430d35fec1be2969e87f?cid=b1b7bb35faa34eac9690da4b561aa86f
11955,11955,3XgGQ1wjo5khvq2UImjyNF,RnB,0.617,0.378,9,-8.54,1,0.0315,0.428,9.16e-05,0.11,0.22,141.967,216063,4,https://p.scdn.co/mp3-preview/8026f6eb83e79234f3387484a913b450082e45f5?cid=b1b7bb35faa34eac9690da4b561aa86f
11959,11959,6oEVnWKgPqIEPc53OYDNqG,RnB,0.45,0.352,1,-11.733,0,0.267,0.649,3.8e-06,0.249,0.408,102.679,252747,4,https://p.scdn.co/mp3-preview/3ea3f13a61edf4fe0ab2fee73669a14dd3d257d7?cid=b1b7bb35faa34eac9690da4b561aa86f
11979,11979,2Xr1dTzJee307rmrkt8c0g,RnB,0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,145800,4,https://p.scdn.co/mp3-preview/66fcd4a3341836530e964de7f24d9198610f537b?cid=b1b7bb35faa34eac9690da4b561aa86f
11989,11989,0k4d5YPDr1r7FX77VdqWez,RnB,0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,186173,4,https://p.scdn.co/mp3-preview/6f9e50e5f716c7e2441d4e0262304656c5b108fa?cid=b1b7bb35faa34eac9690da4b561aa86f
11990,11990,6XHVuErjQ4XNm6nDPVCxVX,RnB,0.696,0.454,1,-6.756,0,0.153,0.123,0.0,0.155,0.136,92.928,260640,4,https://p.scdn.co/mp3-preview/1b5fe75b6bfa48ebacdfe0ee11e8c548ee96e2f3?cid=b1b7bb35faa34eac9690da4b561aa86f
11999,11999,2IlT65thKQQw248mhk2PjQ,RnB,0.726,0.353,10,-10.273,1,0.105,0.65,0.002,0.224,0.503,137.66,169014,4,https://p.scdn.co/mp3-preview/d879cb65ed6d0c36f66e87b7c7658ab86da20777?cid=b1b7bb35faa34eac9690da4b561aa86f
12004,12004,6ZRuF2n1CQxyxxAAWsKJOy,RnB,0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,201788,4,https://p.scdn.co/mp3-preview/603131313ab97576652b9c0769b2a68296d283ad?cid=b1b7bb35faa34eac9690da4b561aa86f
12008,12008,5YbPxJwPfrj7uswNwoF1pJ,RnB,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,172342,4,https://p.scdn.co/mp3-preview/2424ab80f615e8dab8667ce4a30bbba09701d647?cid=b1b7bb35faa34eac9690da4b561aa86f
12009,12009,3JEJwjqLkg2Jbau5922CAb,RnB,0.542,0.487,1,-9.53,1,0.0286,0.0544,0.000885,0.0872,0.119,111.307,216631,4,https://p.scdn.co/mp3-preview/aaf4660ba22a6ebeb742bd1424e1c3689c4dc318?cid=b1b7bb35faa34eac9690da4b561aa86f
12032,12032,3EG9FJ0ToLfgnc1IG2Z1wz,RnB,0.468,0.652,0,-4.912,1,0.0722,0.333,0.000318,0.55,0.39,140.223,588139,4,https://p.scdn.co/mp3-preview/d82ed534bd9772e180cd03bd5636de771ac2cf75?cid=b1b7bb35faa34eac9690da4b561aa86f
12033,12033,2WigMwGJysIh9fRnSJvpjn,RnB,0.649,0.655,10,-5.534,0,0.0652,0.307,0.0,0.22,0.793,92.9,147581,4,https://p.scdn.co/mp3-preview/9d463921c49dde620ceb8e21c4b48346b9ae7be0?cid=b1b7bb35faa34eac9690da4b561aa86f
12035,12035,3xVZYkcuWalGudeKl861wb,RnB,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,4,https://p.scdn.co/mp3-preview/03985ea0f5b53660c352773875ba5159533fe692?cid=b1b7bb35faa34eac9690da4b561aa86f
12036,12036,6zWU7YALeEDMcPGhKKZJhV,RnB,0.567,0.593,6,-7.404,0,0.288,0.117,1.32e-06,0.248,0.358,88.545,194157,4,https://p.scdn.co/mp3-preview/48a496df1ffceedb530b8744587b2369eb9a963d?cid=b1b7bb35faa34eac9690da4b561aa86f
12038,12038,22I3h5AOENlH4CqXJsEbFR,RnB,0.418,0.31,11,-9.869,0,0.0625,0.095,0.0,0.216,0.131,139.614,260170,4,https://p.scdn.co/mp3-preview/99c21682a87628dbaa7331bc47cc743e174d34eb?cid=b1b7bb35faa34eac9690da4b561aa86f
12039,12039,3baPniPXS0iEII8rDUJdYP,RnB,0.828,0.726,10,-6.389,0,0.0419,0.106,0.00101,0.103,0.67,113.017,212976,4,https://p.scdn.co/mp3-preview/d406891c4b9bc737b4865b234ddb05bffe56ead5?cid=b1b7bb35faa34eac9690da4b561aa86f
12043,12043,2QdSb68BzZGMgCbsrFmSLc,RnB,0.609,0.581,2,-10.854,1,0.277,0.509,0.0,0.283,0.528,102.964,196204,3,https://p.scdn.co/mp3-preview/31f167f8a97fa38bb37ebf1c3ad1b4747250e466?cid=b1b7bb35faa34eac9690da4b561aa86f
12053,12053,6TSO4hwz9WGrEUY7ABGVim,RnB,0.428,0.443,2,-8.955,0,0.101,0.525,1.76e-05,0.219,0.2,87.934,180954,4,https://p.scdn.co/mp3-preview/cb8b6b837f15b8ed8b6ae65af2d95bdf15375516?cid=b1b7bb35faa34eac9690da4b561aa86f
12055,12055,2SWbnWSe1onmbllRAU46uo,RnB,0.768,0.428,1,-8.156,0,0.0459,0.0489,0.000491,0.105,0.147,110.478,174307,4,https://p.scdn.co/mp3-preview/36f6de8f29c91c4c2a21031d5ca13ec8c42c5e73?cid=b1b7bb35faa34eac9690da4b561aa86f
12060,12060,1dIWPXMX4kRHj6Dt2DStUQ,RnB,0.571,0.767,2,-5.16,1,0.287,0.336,0.0,0.0809,0.605,93.421,161684,4,https://p.scdn.co/mp3-preview/b2703420fba6afe289e6f1d03d1c2bfb1f6ffdc3?cid=b1b7bb35faa34eac9690da4b561aa86f
12068,12068,5JycxhApZmzbA4xSwvqh6k,RnB,0.523,0.543,5,-8.39,0,0.156,0.65,0.0,0.257,0.318,116.161,127807,3,https://p.scdn.co/mp3-preview/acc37cdbaf00bef7427508300154b721d5da7ff7?cid=b1b7bb35faa34eac9690da4b561aa86f
12069,12069,6VFKuuqSbA1GpMEosUgTwQ,RnB,0.637,0.299,7,-11.314,1,0.0366,0.742,0.0,0.359,0.364,83.872,213214,4,https://p.scdn.co/mp3-preview/64b2f592edfdd9c5543efd15015d7752489a2b8d?cid=b1b7bb35faa34eac9690da4b561aa86f
12070,12070,0dFdGPVLs3k0z9ezYWZzUa,RnB,0.738,0.75,11,-3.654,0,0.219,0.0167,0.00976,0.174,0.342,112.009,207840,4,https://p.scdn.co/mp3-preview/f8a126e1c8c8b741ecfa53e0bb9f6ea7b2fb7e0b?cid=b1b7bb35faa34eac9690da4b561aa86f
12071,12071,4lsHZ92XCFOQfzJFBTluk8,RnB,0.762,0.433,5,-8.937,1,0.187,0.143,0.0,0.118,0.394,122.074,203145,4,https://p.scdn.co/mp3-preview/be377343d69a15bb5332e5d32ba203dab3550afa?cid=b1b7bb35faa34eac9690da4b561aa86f
12072,12072,6U0FIYXCQ3TGrk4tFpLrEA,RnB,0.453,0.538,1,-8.212,1,0.0638,0.449,0.0,0.19,0.516,122.973,204533,4,https://p.scdn.co/mp3-preview/ef4f27cb1fb8f10ffe933fc772a936f32de95181?cid=b1b7bb35faa34eac9690da4b561aa86f
12074,12074,0GGfGINoVYiSFXPOjg3RHj,RnB,0.821,0.412,7,-7.795,1,0.0341,0.625,1.64e-05,0.0985,0.333,109.977,209454,4,https://p.scdn.co/mp3-preview/e8d3b78962643a2908d8da7fe694583bc7334910?cid=b1b7bb35faa34eac9690da4b561aa86f
12075,12075,4slSrbTK1sNK4I1mDYEthf,RnB,0.613,0.624,11,-6.66,0,0.206,0.496,0.0,0.283,0.803,62.948,167917,5,https://p.scdn.co/mp3-preview/13ac0a850a436c3f10fdf2b765582b65667d916d?cid=b1b7bb35faa34eac9690da4b561aa86f
12076,12076,5VlTQnZO89Ioku8ssdbqJk,RnB,0.505,0.267,9,-13.763,0,0.05,0.279,0.0,0.096,0.439,143.929,247080,4,https://p.scdn.co/mp3-preview/ea77901675538cc8ddfe6b86b7b3b966922015fe?cid=b1b7bb35faa34eac9690da4b561aa86f
12077,12077,6jGAh1bFnXt1Muj9zeHveZ,RnB,0.651,0.703,0,-8.958,0,0.0816,0.0297,0.0,0.0608,0.647,140.051,249444,4,https://p.scdn.co/mp3-preview/3e85cec2c59de46689a7ca0839342d97d3aef008?cid=b1b7bb35faa34eac9690da4b561aa86f
12078,12078,5SixeLvPsYpk7qq9lo5xYg,RnB,0.903,0.535,9,-6.434,1,0.0742,0.297,0.0,0.345,0.508,130.022,148779,4,https://p.scdn.co/mp3-preview/e55fa7861f6fe15e8c614b905884ddc28b08cfc7?cid=b1b7bb35faa34eac9690da4b561aa86f
12079,12079,6ufcuVInt0ocHrUimDjGlb,RnB,0.618,0.712,1,-8.246,1,0.114,0.14,4.53e-06,0.575,0.305,97.057,254319,4,https://p.scdn.co/mp3-preview/8e2725101e48c5c3c9b9a79280e8cfe337783b99?cid=b1b7bb35faa34eac9690da4b561aa86f
12080,12080,2vXgyN14LX2zl7JEASw242,RnB,0.74,0.576,6,-6.744,0,0.146,0.0249,0.0,0.104,0.315,110.095,209476,4,https://p.scdn.co/mp3-preview/c5e18cad6d67269a66c7177106d7aab45a4e203d?cid=b1b7bb35faa34eac9690da4b561aa86f
12081,12081,3vySEUpD0tc801F2WZDLYw,RnB,0.799,0.653,2,-5.453,0,0.037,0.019,0.0,0.0935,0.236,104.019,215281,4,https://p.scdn.co/mp3-preview/6eb13720d4923ee4c124a427c3ae8754e48f96f9?cid=b1b7bb35faa34eac9690da4b561aa86f
12082,12082,0tkgmjBMU6qSxolAKB3f2H,RnB,0.547,0.619,3,-6.485,0,0.132,0.0951,2.62e-06,0.0716,0.519,76.285,233070,4,https://p.scdn.co/mp3-preview/a607fe82299d01dbbb5049a6db136c0aad105dd8?cid=b1b7bb35faa34eac9690da4b561aa86f
12083,12083,0uDdI4fAXCuNhQbmxENdsO,RnB,0.574,0.791,1,-3.752,1,0.11,0.419,0.0,0.0982,0.612,119.537,167810,4,https://p.scdn.co/mp3-preview/17513a41460ad15174ba2d1a6ac595ede90ab045?cid=b1b7bb35faa34eac9690da4b561aa86f
12084,12084,6WHZvtFnceMMv08gUCHR0y,RnB,0.431,0.7,6,-5.35,1,0.265,0.0901,0.0,0.216,0.73,157.871,183219,4,https://p.scdn.co/mp3-preview/f7e39ba243ac170391ca580f52044550e2daf8aa?cid=b1b7bb35faa34eac9690da4b561aa86f
12086,12086,51mLQ3w7yR7vjdSTFLWaY5,RnB,0.545,0.749,4,-6.621,0,0.153,0.103,0.0,0.232,0.681,100.503,196147,4,https://p.scdn.co/mp3-preview/37ec4d4b8008d79a3fec85d3bf6bc13ce5171356?cid=b1b7bb35faa34eac9690da4b561aa86f
12087,12087,61Emqg95O9zo1GNOcyxq4Y,RnB,0.442,0.517,9,-7.807,1,0.0548,0.0699,0.0,0.114,0.2,79.867,193822,4,https://p.scdn.co/mp3-preview/4e6dbeddcccf59e02bd6f601bfc34e26b0290ce3?cid=b1b7bb35faa34eac9690da4b561aa86f
12088,12088,2MJlhN2OockKCadeGS4AEP,RnB,0.686,0.415,4,-11.502,0,0.0425,0.743,0.000162,0.228,0.236,130.015,175387,4,https://p.scdn.co/mp3-preview/9ecaa8fe0b4f085e989aa17dd280825df69897e4?cid=b1b7bb35faa34eac9690da4b561aa86f
12090,12090,4qgMPzf9QOETWQFUcFkHD4,RnB,0.569,0.325,7,-9.66,0,0.0376,0.67,0.0,0.141,0.274,122.051,207547,3,https://p.scdn.co/mp3-preview/6e7a36afdb21900f00d4ed4f50c8199b6436bc80?cid=b1b7bb35faa34eac9690da4b561aa86f
12091,12091,1cFKKdG6gmpptMBFxasJOE,RnB,0.795,0.341,7,-7.869,0,0.166,0.59,6.53e-05,0.12,0.313,119.872,208040,4,https://p.scdn.co/mp3-preview/b523c55a35512627930edbad907978a3d4abd96c?cid=b1b7bb35faa34eac9690da4b561aa86f
12093,12093,4L4m2mgZDF8KIkJPdWWIAf,RnB,0.789,0.839,8,-4.24,1,0.0589,0.0321,0.00476,0.108,0.656,98.021,159372,4,https://p.scdn.co/mp3-preview/cba2433e80a8ba717ffbd2d08e0bb200002b17f3?cid=b1b7bb35faa34eac9690da4b561aa86f
12097,12097,1DA2ADZs6O28y2rmdmpekw,RnB,0.914,0.643,6,-3.862,0,0.134,0.0498,0.0,0.0618,0.764,105.033,187907,4,https://p.scdn.co/mp3-preview/d39f8d61726b6449f07d2f8d0ae17e6c2487ccf0?cid=b1b7bb35faa34eac9690da4b561aa86f
12098,12098,1DOgkaR5Gqa8JtPEIbQORC,RnB,0.677,0.541,6,-6.057,0,0.0571,0.48,0.0,0.125,0.379,103.369,205276,4,https://p.scdn.co/mp3-preview/a327dc88625347ec9a7d232445309c1bf84f0724?cid=b1b7bb35faa34eac9690da4b561aa86f
12100,12100,3NiL2JcFIncyshy4KOKA73,RnB,0.574,0.176,8,-10.924,0,0.213,0.928,0.437,0.119,0.497,78.929,236236,4,https://p.scdn.co/mp3-preview/a947feb6f38aa4acd29a7a2edcae6095193a8398?cid=b1b7bb35faa34eac9690da4b561aa86f
12104,12104,1Sr7G1nLlnAFZ8AKT7PuGo,RnB,0.52,0.549,5,-8.17,0,0.224,0.77,0.00012,0.102,0.396,142.056,194910,4,https://p.scdn.co/mp3-preview/9c0a06431f0fe6f2eb9e000ad88010b632d8ad9f?cid=b1b7bb35faa34eac9690da4b561aa86f
12109,12109,2B7UWqNqKgPVGQQ6FXn2PP,RnB,0.734,0.511,0,-4.905,0,0.0592,0.148,0.0,0.29,0.727,124.995,206947,4,https://p.scdn.co/mp3-preview/08a90f0ae16594a29e7a5692da2a186d6385b5c4?cid=b1b7bb35faa34eac9690da4b561aa86f
12115,12115,6tTeRmhhuwDl5Y4UiJdHuO,RnB,0.817,0.72,5,-8.134,0,0.0809,0.172,0.000726,0.109,0.384,119.989,180563,4,https://p.scdn.co/mp3-preview/b700efc9586a10ac7ab8b68e0ba663fcc86bcf18?cid=b1b7bb35faa34eac9690da4b561aa86f
12116,12116,1mSdbey7RstGLY2udgXv74,RnB,0.835,0.691,0,-5.828,1,0.113,0.0159,1.44e-05,0.108,0.581,103.999,263289,4,https://p.scdn.co/mp3-preview/7a1eaedacbc1018448d72e36ae97b7a1d7789dc0?cid=b1b7bb35faa34eac9690da4b561aa86f
12130,12130,0ZrdBusEajQaIKl7jdJ8u4,RnB,0.527,0.618,11,-6.659,0,0.267,0.177,5.19e-06,0.222,0.397,85.557,203721,4,https://p.scdn.co/mp3-preview/086b1a45de4101f89fa32f36708f0a334d60a5fb?cid=b1b7bb35faa34eac9690da4b561aa86f
12156,12156,7LSypGB8lN2LbdizzUzzgL,RnB,0.535,0.394,10,-7.473,1,0.031,0.726,0.0,0.137,0.266,135.756,213404,4,https://p.scdn.co/mp3-preview/769ba34bb35c13e6737decde2e4a6ef80d2e84f5?cid=b1b7bb35faa34eac9690da4b561aa86f
12173,12173,32ytKn2jo3zaml5PmCbV8E,RnB,0.565,0.804,5,-7.23,0,0.139,0.0798,0.000158,0.381,0.736,94.868,150000,4,https://p.scdn.co/mp3-preview/1a65415c5a2095d9ed48ca9989b3347d8e6a5234?cid=b1b7bb35faa34eac9690da4b561aa86f
12183,12183,3GxW7jtmUatEqM14hZdKFC,RnB,0.784,0.507,4,-6.462,0,0.205,0.251,0.0,0.0866,0.529,99.021,170367,4,https://p.scdn.co/mp3-preview/491a6f231c835d12e390000b752e944687e470b1?cid=b1b7bb35faa34eac9690da4b561aa86f
12193,12193,4HToFyAW5EcblMoydbCFCF,RnB,0.726,0.753,1,-5.935,1,0.0808,0.113,0.000618,0.0876,0.57,115.03,203425,4,https://p.scdn.co/mp3-preview/3323694c624a738428ac1a1ad162df7b41a77884?cid=b1b7bb35faa34eac9690da4b561aa86f
12204,12204,232jKM7OzWMfuwHyf9r3dX,RnB,0.708,0.358,11,-9.815,1,0.0563,0.157,0.0,0.109,0.118,122.021,251860,4,https://p.scdn.co/mp3-preview/5447308cbf67ded01668dbbd17f84dd317759906?cid=b1b7bb35faa34eac9690da4b561aa86f
12205,12205,0NHvTrD8Igke3fawcp3njY,RnB,0.343,0.536,11,-8.215,1,0.0805,0.0737,0.000129,0.225,0.456,82.836,212880,5,https://p.scdn.co/mp3-preview/4d11a4881a78be4b67d03cdf919f2ed7dfcf9a2d?cid=b1b7bb35faa34eac9690da4b561aa86f
12243,12243,5hTl2uxJGd1sbLtovguuuk,RnB,0.763,0.667,2,-6.285,1,0.085,0.021,2.4e-05,0.0715,0.75,95.864,260520,4,https://p.scdn.co/mp3-preview/a997c054b9fcc4524c8169a1219145cf08eb9b0a?cid=b1b7bb35faa34eac9690da4b561aa86f
12249,12249,27g5G3TW90FSm3YxclYpAs,RnB,0.571,0.747,7,-4.659,1,0.17,0.478,0.0,0.116,0.635,106.253,259651,4,https://p.scdn.co/mp3-preview/330c1679c9421fc68a22ee1a0f9d6a1fdcc6e013?cid=b1b7bb35faa34eac9690da4b561aa86f
12251,12251,439X8jGytErRiPnaoUJHju,RnB,0.835,0.527,7,-7.272,0,0.128,0.204,0.000423,0.283,0.611,106.003,218200,4,https://p.scdn.co/mp3-preview/b8467003ad1308a356ecbdd52bd6e712b5cbda0d?cid=b1b7bb35faa34eac9690da4b561aa86f
12252,12252,5RG1HRQocUAafoCrGd9lY5,RnB,0.467,0.272,8,-13.789,0,0.0382,0.879,0.0,0.272,0.372,87.262,104828,4,https://p.scdn.co/mp3-preview/f9772fc13fc90d56f24e35442ee449b999c7df9c?cid=b1b7bb35faa34eac9690da4b561aa86f
12253,12253,1DNA2z7Txysjk3cNz2nDLm,RnB,0.437,0.184,1,-17.667,1,0.0313,0.72,0.00253,0.113,0.247,80.088,136000,4,https://p.scdn.co/mp3-preview/574c85dadc4ff0abcabfa254cd31b521eadb7a23?cid=b1b7bb35faa34eac9690da4b561aa86f
12256,12256,2R5GzHdM4xdA8HNLIF8lOY,RnB,0.265,0.473,8,-8.379,1,0.0447,0.899,0.078,0.226,0.143,120.909,152250,3,https://p.scdn.co/mp3-preview/6f962bad4b2771a6b9a7dc6103ad0cdd5e16258b?cid=b1b7bb35faa34eac9690da4b561aa86f
12262,12262,6rb3wFQ66EWR7DcPG0oEE1,RnB,0.568,0.76,1,-6.455,0,0.275,0.0431,1.53e-05,0.18,0.481,100.042,245241,4,https://p.scdn.co/mp3-preview/7cc646243d92ef9aba4dc80e5a91d3c40efb0ce2?cid=b1b7bb35faa34eac9690da4b561aa86f
12263,12263,7DvlNrYFvmZieL8GdhJuoy,RnB,0.627,0.489,7,-9.838,1,0.298,0.0669,0.0,0.0823,0.842,81.475,130370,4,https://p.scdn.co/mp3-preview/99f2fea44959032b94a4dda08d40e945f3834050?cid=b1b7bb35faa34eac9690da4b561aa86f
12264,12264,3KcDfeZ1UAMtun8TuvG1kT,RnB,0.522,0.263,8,-8.513,0,0.0909,0.346,0.0,0.111,0.196,99.648,188243,3,https://p.scdn.co/mp3-preview/fa4296537e1633e051ee7bd847f9fe29afebe38b?cid=b1b7bb35faa34eac9690da4b561aa86f
12265,12265,1AUxZY6hgoyrHTOSttSP2x,RnB,0.616,0.243,9,-13.975,1,0.106,0.286,0.143,0.264,0.562,183.948,200223,4,https://p.scdn.co/mp3-preview/bc7d3b83b8d5a9ef6f24dd6493681e37fa325b56?cid=b1b7bb35faa34eac9690da4b561aa86f
12270,12270,4ATldz2t0zMGWtFK3uqDL4,RnB,0.799,0.442,1,-11.894,0,0.036,0.342,3.75e-06,0.206,0.788,123.009,160488,4,https://p.scdn.co/mp3-preview/f5c5b7000e04678df874440a3bb86705ab26d36d?cid=b1b7bb35faa34eac9690da4b561aa86f
12271,12271,5UWJ898JHDe9Ong9Gnkdhd,RnB,0.477,0.537,9,-7.329,1,0.0545,0.306,0.00221,0.129,0.489,96.485,244271,4,https://p.scdn.co/mp3-preview/76e8de9acf4ff5df7482febcdcdb934d05e368a3?cid=b1b7bb35faa34eac9690da4b561aa86f
12272,12272,43xzI2dp9CTUsmZXjm1voH,RnB,0.795,0.592,8,-6.973,1,0.129,0.0387,1.88e-05,0.111,0.177,97.204,177827,4,https://p.scdn.co/mp3-preview/20a66514d63acccd66d520bc7ee4aeefe77216d3?cid=b1b7bb35faa34eac9690da4b561aa86f
12274,12274,10hUWpN7YFbK64zWuXxqGT,RnB,0.718,0.443,1,-11.011,1,0.0918,0.485,3.51e-05,0.0932,0.373,110.03,223573,4,https://p.scdn.co/mp3-preview/84a34a0b5d0fe9584217093ecbead968369811b5?cid=b1b7bb35faa34eac9690da4b561aa86f
12275,12275,5WjTrSEmsfIC1WDwIquuwT,RnB,0.817,0.4,6,-6.516,0,0.165,0.334,3.37e-05,0.0934,0.438,81.058,186433,4,https://p.scdn.co/mp3-preview/05068be7725792a0cee6ba305cce8772138f98e5?cid=b1b7bb35faa34eac9690da4b561aa86f
12276,12276,5FChOu6NfR5w7YLgDmXXnC,RnB,0.236,0.582,1,-7.592,0,0.0348,0.0584,0.00277,0.34,0.265,67.131,241791,4,https://p.scdn.co/mp3-preview/182085eee4a07556e62cc7f658349eab6e4127c5?cid=b1b7bb35faa34eac9690da4b561aa86f
12279,12279,01PUsoJjBsFweo5SHoQPeX,RnB,0.645,0.261,4,-11.578,1,0.0627,0.696,4.38e-05,0.118,0.216,123.742,261028,3,https://p.scdn.co/mp3-preview/84a9f0dc07fc6cff6c7fdbed4902e98ed10f46c5?cid=b1b7bb35faa34eac9690da4b561aa86f
12280,12280,2Dc1QaoJm4RXo4QZXKGIK6,RnB,0.66,0.648,10,-6.339,0,0.0854,0.444,0.0,0.164,0.309,145.909,154702,4,https://p.scdn.co/mp3-preview/377f30efe2b7d77237b39d0e151be6553ac4f68d?cid=b1b7bb35faa34eac9690da4b561aa86f
12281,12281,1VcORtwbt560HNpnDMyCCu,RnB,0.691,0.501,1,-9.089,0,0.045,0.0499,0.00011,0.131,0.332,126.93,227947,4,https://p.scdn.co/mp3-preview/661f67d42c54377833960236a3253b84408f6bda?cid=b1b7bb35faa34eac9690da4b561aa86f
12282,12282,0DfvMYHipoZ3u0AJf4LjKF,RnB,0.697,0.724,10,-4.25,0,0.0806,0.236,0.0,0.0567,0.583,120.015,151056,4,https://p.scdn.co/mp3-preview/85d482cee4cfc22ce38eee24e48a28f9cfc7a25a?cid=b1b7bb35faa34eac9690da4b561aa86f
12283,12283,5lYcnEFmVi9yWbU4ZINRyJ,RnB,0.666,0.535,4,-9.033,0,0.112,0.827,0.0228,0.202,0.259,127.029,214438,4,https://p.scdn.co/mp3-preview/5bb7f0244674730ab612172bb3da4fb8edba46d6?cid=b1b7bb35faa34eac9690da4b561aa86f
12284,12284,4FVeq46pcFppDtiMd8GReE,RnB,0.352,0.21,7,-14.672,0,0.0387,0.904,4.32e-06,0.106,0.0499,111.048,165360,1,https://p.scdn.co/mp3-preview/65ad5d0f1f2fdba43ec389e2e676b764b92df8fd?cid=b1b7bb35faa34eac9690da4b561aa86f
12285,12285,7yyYmGQXSyrH7kLALSTFjg,RnB,0.702,0.406,0,-11.385,0,0.0438,0.619,1.43e-05,0.159,0.328,103.03,220820,4,https://p.scdn.co/mp3-preview/41c387e9684e237e78bad5115b2f72b17906b5fd?cid=b1b7bb35faa34eac9690da4b561aa86f
12286,12286,4tEeJe0AS4TbihaokDG6hG,RnB,0.29,0.439,2,-9.852,0,0.0501,0.761,0.0241,0.237,0.329,76.484,222457,4,https://p.scdn.co/mp3-preview/7ad07c0db311c6429edab81a12cca9a1f2a59459?cid=b1b7bb35faa34eac9690da4b561aa86f
12287,12287,3X1R2hYu7PeUNG2rOd9b7w,RnB,0.369,0.318,0,-13.166,1,0.046,0.706,0.0944,0.108,0.0517,89.449,201602,3,https://p.scdn.co/mp3-preview/a1edc09086a5a11c38d36fe669e3ae03f43813fa?cid=b1b7bb35faa34eac9690da4b561aa86f
