id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,preview_url,mfcc_1Mean,mfcc_2Mean,mfcc_3Mean,mfcc_4Mean,mfcc_5Mean,mfcc_6Mean,mfcc_7Mean,mfcc_8Mean,mfcc_9Mean,mfcc_10Mean,mfcc_11Mean,mfcc_12Mean,mfcc_13Mean,chroma_1Mean,chroma_2Mean,chroma_3Mean,chroma_4Mean,chroma_5Mean,chroma_6Mean,chroma_7Mean,chroma_8Mean,chroma_9Mean,chroma_10Mean,chroma_11Mean,chroma_12Mean
0cyJstdFjXw1RndQ3VDYq2,Metal,0.404,0.909,6,-6.352,1,0.15,2.27E-05,0.171,0.173,0.271,180.085,127218,4,https://p.scdn.co/mp3-preview/0bcd9af01add4e07aae6b35e21b64cfd1c5bed58?cid=5fe60eee742d40ef853bb1ae66209140,5.839402,79.48434,-17.664215,15.505922,5.0236154,15.738004,9.748837,10.07424,8.029175,11.032188,0.4503525,5.570441,0.16078861,0.6179398,0.5410882,0.5140991,0.4755683,0.5452348,0.6779524,0.649681,0.6060618,0.60471284,0.61664885,0.7257557,0.7452233
1d9X0qmLe0HLlUCidI3ZA7,Metal,0.343,0.901,5,-6.229,1,0.0742,2.28E-05,0.114,0.611,0.29,163.746,76000,4,https://p.scdn.co/mp3-preview/8131de9effc575f9c7a6b49a27a7a2d935250f02?cid=5fe60eee742d40ef853bb1ae66209140,13.06848,86.30362,-6.2694955,25.028925,10.382963,24.817139,6.4355593,10.5226345,7.5129457,11.086377,1.8545513,5.698938,-2.385313,0.5541072,0.47306013,0.44170016,0.43477216,0.5415518,0.69249105,0.66414934,0.667999,0.6499601,0.63168484,0.63207686,0.5856889
4ROxO5cP8OmRX2OHCUYp6k,Metal,0.55,0.974,9,-5.183,0,0.192,0.00752,0.389,0.671,0.17,130.02,234692,4,https://p.scdn.co/mp3-preview/ee01b11b804dc8fb8e6165e2e90cc295b933c755?cid=5fe60eee742d40ef853bb1ae66209140,38.815346,73.770775,-25.28352,24.604752,6.055231,19.888163,1.750219,7.420718,-4.6005707,3.592474,-2.0624893,4.488401,1.6474392,0.6749822,0.5960079,0.56146586,0.6100134,0.64525187,0.61076206,0.5344847,0.64407325,0.6619435,0.58867174,0.55116737,0.62679553
3jguytlIR5WEZj3FXlZgrM,Metal,0.342,0.837,7,-8.761,1,0.068,0.000571,0.549,0.0714,0.272,123.864,190800,3,https://p.scdn.co/mp3-preview/68f90392244daabf78dd1ac7821128f50902a805?cid=5fe60eee742d40ef853bb1ae66209140,-50.579845,100.1454,-7.543139,22.527815,6.677667,12.68178,8.222508,13.564876,2.8694558,9.716107,1.681394,2.165246,-4.4074697,0.432638,0.4067009,0.498254,0.4233621,0.36226234,0.36989194,0.40223026,0.4628939,0.6098598,0.77183634,0.65398115,0.48328024
5ERWJSvmsEkemVG3Jp3ocz,Metal,0.512,0.927,7,-4.821,1,0.0578,3.92E-05,0.0734,0.597,0.337,150.012,223111,4,https://p.scdn.co/mp3-preview/a921abcb183e8b0e831a15f8a692772e0fde0c2f?cid=5fe60eee742d40ef853bb1ae66209140,36.24179,67.26152,-3.8464673,26.34195,8.207781,15.0500765,6.1622634,10.104485,0.404663,8.601596,-1.5601683,5.4153113,-1.4994246,0.6906427,0.6444261,0.6154002,0.56866753,0.5343521,0.5197658,0.593551,0.73684645,0.65442866,0.5422781,0.50904393,0.565331
6vhFwXN4yGCZDTXOL7ZyYw,Metal,0.291,0.832,8,-7.859,1,0.0529,4.44E-05,0.513,0.413,0.228,129.945,228000,4,https://p.scdn.co/mp3-preview/d209e18252ce323121ea343886cd92024644eb98?cid=5fe60eee742d40ef853bb1ae66209140,-1.4535921,85.53763,-22.503973,29.111053,3.1925554,16.497105,7.140447,9.891496,1.3239578,11.5406065,1.7278097,8.029553,-2.3435912,0.6188589,0.5013023,0.5037012,0.5511286,0.55420965,0.67344487,0.55428,0.6362925,0.71296084,0.701123,0.6100529,0.5623763
1yqVAzQcfEfCS9mzcSZcor,Metal,0.432,0.923,11,-4.22,1,0.107,0.000173,5.69E-05,0.144,0.17,145.018,230746,4,https://p.scdn.co/mp3-preview/35fa4aedc39f602727ca3885321c60803810f6f7?cid=5fe60eee742d40ef853bb1ae66209140,54.368347,69.08293,-7.172883,13.708095,-2.8201873,21.138424,2.8569965,8.475882,6.1836805,6.728884,2.8620422,9.243353,0.01976471,0.5778391,0.5230495,0.5771588,0.61908746,0.5396655,0.50902355,0.5301033,0.609442,0.53305537,0.48774347,0.50680923,0.5818009
2HOWwGJ6u5gL8gDkz07d7h,Metal,0.402,0.839,6,-5.313,1,0.0555,5.81E-06,0.863,0.264,0.264,126.963,187800,4,https://p.scdn.co/mp3-preview/02e47b0ea20a3971bdf70ffa97b0286d6367920e?cid=5fe60eee742d40ef853bb1ae66209140,41.897545,71.0649,-18.790358,23.752258,11.06926,21.67538,5.2024617,10.95148,12.984622,13.142558,-1.164936,10.366501,4.443315,0.6621273,0.5978772,0.5568918,0.4997345,0.4450702,0.5373796,0.52017325,0.66217726,0.60633016,0.54300046,0.6136057,0.59154004
4m1slXE2kaXbXVfZQ0q3Om,Metal,0.5,0.832,8,-4.229,1,0.0513,0.0191,0.000216,0.0829,0.593,145.091,94655,4,https://p.scdn.co/mp3-preview/6686f067e1f4e3c5b7dba5950e3dbec4b9e4fd9a?cid=5fe60eee742d40ef853bb1ae66209140,11.407226,97.60237,-13.583087,25.246887,1.323336,9.751156,1.8202196,6.5647798,3.109984,10.102979,5.54516,13.69256,1.3314112,0.2821515,0.2665456,0.34198272,0.39981738,0.30408654,0.4119586,0.39529946,0.5251796,0.32669348,0.23625234,0.23281994,0.226459
3kubJ2b1Rad7NXZtnZAZmO,Metal,0.431,0.947,9,-6.011,1,0.0752,0.000779,0.000253,0.356,0.365,96.539,218867,4,https://p.scdn.co/mp3-preview/26bd5a447995eee9d9991d57337c001ef6a05dad?cid=5fe60eee742d40ef853bb1ae66209140,1.2186861,66.43467,-20.14281,53.17652,-5.144801,7.907794,3.3781216,12.256528,4.430692,0.18980455,-3.0007129,1.7608734,-5.1484222,0.49007708,0.4101883,0.40257722,0.41605076,0.53065175,0.4325708,0.46431684,0.3789355,0.34092402,0.44997978,0.4563468,0.5464217
6UzDML79Ifdzq4MZWi0Pt6,Metal,0.456,0.978,1,-5.014,0,0.22,6.82E-05,0,0.0583,0.263,167.106,180000,4,https://p.scdn.co/mp3-preview/bc73879838de06e373d42e8610268a8caa659c71?cid=5fe60eee742d40ef853bb1ae66209140,9.8635845,60.66881,-22.239061,24.894445,6.298097,10.610787,-2.8963504,12.350405,9.252966,13.428167,8.002394,10.205061,-1.0405817,0.4703167,0.5082986,0.44044343,0.54422796,0.6004568,0.5045973,0.50143385,0.5098739,0.6649341,0.5229454,0.45578283,0.4585321
3090goAxG6IlpCifA8m9xB,Metal,0.303,0.922,11,-4.376,0,0.138,0.000676,0.26,0.561,0.695,138.393,242533,4,https://p.scdn.co/mp3-preview/8477df5f52ae47376b40c81fab4f2ea690d6a02a?cid=5fe60eee742d40ef853bb1ae66209140,17.464579,88.76822,-39.800724,42.752357,9.325762,1.4410608,6.6515656,15.689532,1.3868186,4.699847,3.7019277,11.719421,3.4205565,0.31764564,0.35339147,0.5450488,0.55801517,0.680252,0.47314292,0.36115527,0.40674752,0.42997676,0.42549896,0.30895603,0.40212083
55cd3NlqktNjhAZcPvaUvk,Metal,0.511,0.82,6,-6.962,0,0.049,0.00467,6.07E-06,0.104,0.543,138.2,310067,4,https://p.scdn.co/mp3-preview/59b10ced97b66f8fc7b339a76894150816e39ef3?cid=5fe60eee742d40ef853bb1ae66209140,5.5368986,67.30252,-24.049154,46.375183,-0.5598997,9.781761,0.6638923,8.81365,2.8876517,-1.8808151,-2.7803712,2.4349875,-2.6304615,0.49140507,0.65646785,0.42994863,0.41404969,0.4916618,0.4697916,0.5619309,0.40732345,0.37414652,0.4404854,0.36477426,0.3744002
1A9bOtUg91RLO9nGzXF8ao,Metal,0.254,0.811,7,-13.416,1,0.0542,0.000573,0.221,0.11,0.416,168.398,336760,4,https://p.scdn.co/mp3-preview/2f16ba9b7e5f061e39c010b2bf648b9049b91f99?cid=5fe60eee742d40ef853bb1ae66209140,-63.328957,67.3093,-6.774288,40.09302,-0.65340096,16.011492,7.415731,7.813347,5.8287745,6.858638,-2.5880904,6.514229,-1.6099939,0.47267213,0.6071301,0.600106,0.47694206,0.4961906,0.5030264,0.59342146,0.61947495,0.5416039,0.4930973,0.44818506,0.46347982
1zMXCwfwiIGPZA4kq7ideV,Metal,0.538,0.923,0,-5.154,1,0.0447,0.00046,0.00863,0.564,0.445,124.449,274867,4,https://p.scdn.co/mp3-preview/8914377d9cd173cc324f65402ef5e0f06920aace?cid=5fe60eee742d40ef853bb1ae66209140,19.113626,76.45912,-24.88883,37.690205,13.935265,14.74319,8.813738,13.506653,6.4472184,3.8852515,1.2885821,7.640274,0.4219841,0.46907443,0.39482325,0.4641038,0.4297827,0.54159564,0.37675843,0.3147666,0.45791993,0.57611513,0.6916449,0.5239687,0.4886207
1VRnW4Qk8PP3EGGFMs6Z32,Metal,0.315,0.822,4,-10.437,0,0.103,0.047,0.0077,0.274,0.164,150.499,416693,3,https://p.scdn.co/mp3-preview/9246efa769d47ab370b3a42a96a1662d90ea1610?cid=5fe60eee742d40ef853bb1ae66209140,-40.874107,70.338974,-18.746132,31.54778,2.1443048,2.9333196,-3.6517143,16.04371,-3.7186112,5.466864,7.1030517,10.318827,1.962017,0.35904807,0.35694855,0.4926568,0.4107535,0.55641925,0.3169298,0.29921377,0.43296742,0.34005952,0.27775568,0.24442923,0.37376267
7sicPw7V9SYJl3Zjme9i4p,Metal,0.444,0.922,11,-4.519,0,0.0529,0.00635,0,0.305,0.301,140.206,225533,4,https://p.scdn.co/mp3-preview/23dfd63e5367bb66a40dcd65cda100e7b32adcb0?cid=5fe60eee742d40ef853bb1ae66209140,29.744297,80.57247,-30.32694,32.715767,4.053079,4.630579,-0.65530574,10.580432,-0.3545819,0.82427275,-1.3059855,6.5878043,-2.5633483,0.36489373,0.42912325,0.40912881,0.29151958,0.40258893,0.3328833,0.4761335,0.28477058,0.30197626,0.46836376,0.42535454,0.67466533
